objeto_y;nome_grupo;especificacao
A SERVIÇO DE <U+0093>ANÁLISE MICROBIOLOGICA<U+0094>, NA ÀGUA FORNECIDA PARA AS MÁQUINAS E HEMODIÁLISE DO HOSPITAL DR. EDGLEY ATÉ 31.12.2019;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
Aquisição de Gás GLP e de Água Mineral, destinados ao atendimento das Secretarias da Prefeitura Municipal - Solânea/PB, durante o exercício 2019.;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
contratação de serviços para abastecimento de agua por meio de carro pipa para os predios publicos do municipio de tacima;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
ABASTECIMENTO DE ÁGUA ATRAVÉS DE CARRO PIPA.;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
CONTRATAÇÃO DE EMPRESA PARA RESTAURAÇÃO DA ESTRADA VICINAL DO SÍTIO OLHO D'ÁGUA AO SÍTIO CACIMBAS.;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
Aquisição de  ÀGUA MINERAL;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
REGISTRO DE PREÇOS PARA A CONTRATAÇÃO DE SERVIÇOS DE ABASTECIMENTO DE ÁGUA;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
AQUISICÃO PARCELADA DE ÁGUA MINERAL 20L E VASILHAME DE 20L, PARA ATENDER AS NECESSIDAS DAS DIVERSAS SECRETARIAS DO MUNICIPIO DE ITAPORANGA-PB.;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
Contratação de empresa para fornecimento de água mineral de garrafões de 20 litros, para consumo da Secretaria de Saúde e de todos os seus serviços;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
REGISTRO DE PREÇOS para fornecimento de água mineral, (sem gás) contendo 20 litros, de forma parcelada e entrega em local determinado pela ORC, no município de Bernardino Batista/PB.;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
CONTRATAÇÃO DE SERVIÇOS PARA CONSERTO DE BOMBAS D'ÁGUA;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
Aquisições parceladas de Botijão de Gás GLP c/13 kg (conteúdo e vasilhames) e Água Mineral com 20 (vinte) litros (conteúdo e vasilhames), destinados a atender as necessidades do Gabinete da Prefeita, Secretarias Municipais e ao Fundo Municipal de Saúde de Alagoinha/PB, exercício 2019.;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
Locação de Carro Pipa para abastecimento de água na Zona Rural do Município de Catingueira;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
Contratação da Cantora SAMYA MAIA, para abrilhantar a tradicional festa de São José no Bairro da Caixa D'água no dia 23 de março do corrente ano.;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
Aquisição de água mineral com ou sem adição de sais, destinados a diversas secretarias do município de Piancó-PB;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
CONTRATAÇÃO DE CARRO-PIPA PARA ABASTECIMENTO DE ÁGUA, VISANDO A EXECUÇÃO DE SOCORRO E ASSISTÊNCIA ÀS VÍTIMAS COM SITUAÇÃO DE EMERGENCIA AFETADAS POR ESTIAGENS PELO DECRETO ESTADUAL Nº 39.531 DE 30 DE SETEMBRO DE 2019, ATRAVÉS DO DEPARTAMENTO DE AGRICULTURA DA PREFEITURA MUNICIPAL DE AREIAL;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
Contratação de empresa para fornecimento de forma parcelada de Tinta Viária (A base de água e Acrílica), micro esfera, termoplástico e pré mix.;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
Aquisições parceladas de Botijão de Gás GLP c/13 kg (conteúdo e vasilhames) e Água Mineral com 20 (vinte) litros (conteúdo e vasilhames), destinados a atender as necessidades do Gabinete da Prefeita, Secretarias Municipais e ao Fundo Municipal de Saúde de Alagoinha/PB, exercício 2019.;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
Contratação de serviços de abastecimento de Água através de Caminhão tipo carro pipa, para atendimento emergencial da Zona Urbana e Rural atingido pela estiagem em nosso município.;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
Contratação direta da Banda Musical EDSON LIMA E BANDA GATINHA MANHOSA para apresentação no dia 10 de Agosto de 2019 das festividades Juninas Culturais e Tradicionais do João Pedro 2019 do Município de MÃE D<U+0092>ÁGUA- PB.;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
LOCAÇÃO DE CARRO PIPA PARA TRANSPORTE DE ÁGUA POTÁVEL PARA ABASTECIMENTO DA POPULAÇÃO DO MUNICÍPIO.;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
Aquisição de um Carroção em madeira e uma pipa d'água para atender as necessidades deste Município;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
CONTRATAÇÃO DE SERVIÇOS DE CARRO PIPA PARA FORNECIMENTO DE ÁGUA POTÁVEL COM O OBJETIVO DE ABASTECER A ZONA URBANA E RURAL DO MUNICÍPIO DE CARAÚBAS/PB;FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA;SERVIÇOS DE FORNECIMENTO DE ÁGUA POTÁVEL EM CAMINHÃO-PIPA.
CONTRATAÇÃO DE SHOW ARTÍSTICO COM A ATRAÇÃO BANDA MEXE VILLE PARA APRESENTAÇÃO NO SÃO JOÃO DO MUNICÍPIO DE QUEIMADAS-PB;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação de Show Artístico do Cantor RANNIERY GOMES e BANDA com duração de 02 horas/show, que se apresentará no dia 27 de Julho de 2019, por ocasião das festividades de SANTANA/2019 neste município de Cuitegi/PB.;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
APRESENTAÇÃO ARTISTICA DA CANTORA KATIA CILENE NAS FESTIVIDADES DE SAO SEBASTIÃO NO DISTRITO DE CACHOEIRINHA NO DIA 26 DE JANEIRO DE 2019;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação de profissional do setor artístico: Cantora Samya Maia e Banda, que tem como objetivo abrilhantar a Festividade de São João deste Município, através de apresentação aberta ao grande público, prevista para o dia 23 de junho de 2019.;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação de profissionais do setor artístico para animações das festividades carnavalesca - Vila Folia - 2019, deste município com a seguinte atração: Banda Nagbe - dia: 27.02.2019, neste município;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação de profissional(ais) do setor artístico: Vicente Nery e Grupo Musical, que tem como objetivo, abrilhantar (apresentar-se) a(s) Festividade(s) (de/do) Emancipação Política deste Município, através de apresentação aberta ao grande público, programada(s) (prevista) para o(s) evento(s) do dia 28 de abril de 2019.;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
CONTRATAÇÃO DE SHOW ARTÍSTICO COM BETE NASCIMENTO,QUE SE APRESENTARÁ NO DIA 21 DE JUNHO DE 2019.;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação de profissionais do setor artístico para animações das festividades da semana da pátria neste município, que ocorrerão em praça pública com a seguinte atração: Douglas Pegador no dia 07 de setembro de 2019;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação de Profissionais do Setor Artístico para as festividades do Padroeiro São Sebastião neste Município com a seguinte atração: Banda Aquárius;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
CONTRATAÇÃO DE SHOW ARTÍSTICO PARA APRESENTAÇÃO NAS FESTIVIDADES TRADICIONAIS DA COMUNIDADE FRADES, NO MUNICÍPIO DE CARAÚBAS/PB, NO DIA 30/11/2019;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação de Show Artístico da Banda THULLIO MILIONÁRIO que se apresentará no dia 01 de Outubro de 2019, com duração de 02h/00min, por ocasião das festividades de Emancipação Política do Município de Cacimba de Dentro/PB 2019;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação do Cantor LEANDRO LÉO representado por LEANDRO LEO PRODUÇÕES ARTISTICAS E CULTURAIS LTDA <U+0096> CNPJ - Nº 08.312.575/0001-51, que fará uma apresentação no dia 19 de Maio de 2019, na Praça 15 de Novembro, das 17h30 às 19h00,  Vila Sanhauá, conforme memorando nº 123/2019<U+0096> DM de 09 de abril de 2019.;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação de Show Artístico para abrilhantar a tradicional Festa do Milho no dia 15 de Junho de 2019;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação de Profissionais do Setor Artístico para as festividades do Padroeiro São Sebastião neste Município com a seguinte atração: Vicente Nery;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
"CONTRATAÇÃO DE PROFISSIONAIS DO SETOR ARTÍSTICO MUSICAL ""SAULO E FORRÓ DE LAMPARINA"" PARA APRESENTAÇÃO NAS FESTIVIDADES DO JOÃO PEDRO DO DISTRITO MANGUENZA QUE SERÁ REALIZADO0 NO DIA 27/07/2019, NO MUNICÍPIO DE NOVA OLINDA-PB";SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
CONTRATAÇÃO DE ATRAÇÃO ARTÍSTICA (GERALDO AZEVEDO) NAS FESTIVIDADES DOS CAMINHOS DO FRIO, NO MUNICÍPIO DE REMIGIO NO DIA 13 DE AGOSTO DE 2019;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
CONTRATAÇÃO DE SHOW ARTÍSTICO DO CANTOR (EDSON FARRY) DESTINADOS AS FESTIVIDADES TRADICIONAIS DO SÃO JOÃO DA RUA JOÃO SUASSUNA NO DIA 15 DE JUNHO DE 2019;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
"Contratação da atração artística ""Dj Marcílio"" para apresentação durante as festividades carnavalescas municipais de 2019";SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
CONTRATAÇÃO DE SHOW ARTÍSTICO DO POETA AMAZAN COM DURAÇÃO DE 2:00 HORAS, QUE ACONTECERÁ NO DIA 22/06/2019, POR OCASIÃO DOS FESTEJOS JUNINOS DO MUNICÍPIO DE BANANEIRAS - PB.;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
SHOW ARTISTICO COM O CANTOR DELMIRO BARROS;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
CONTRAÇÃO DE SHOW ARTÍSTICO DE FORRÓ DA SACANAGEM PARA APRESENTAÇÃO NO 8ª FESTIVAL DA MANDIOCA NO MUNICÍPIO DE PUXINANÃ-PB.;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
CONTRATAÇÃO DE SHOWS ARTÍSTICOS DA CANTORA GIL MENDES PARA APRESENTAÇÃO NA TRADICIONAL FESTIVIDADE DE SANTA ANA DO MUNICÍPIO DE CONGO.;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação de profissionais do setor artístico para as festividades Juninas, com a seguinte atração, Banda: FORRO BOMBAR no dia 19.06.2019, que ocorrerá neste município.;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
CONTRATAÇÃO DE SHOW ARTÍSTICO COM O CANTOR ANDERSON FREIRE, PARA APRESENTAÇÃO DO DIA DO EVANGÉLICO NO MUNICÍPIO DE QUEIMADAS-PB.;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação da atração artística FORRÓ 3X4, para apresentação no dia 21.06.2019, em comemoração as Festividades Juninas do Município.;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação da atração artística FORRÓ DE FARRA DO BRASIL e BRUNO MARTINS, para apresentação nos dias 21 e 22.06.2019, respectivamente, em comemoração as Festividades Juninas do Município;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
A presente INEXIGIBILIDADE tem por objeto a contratação de profissional do setor artístico ou empresário exclusivo, consagrado pela crítica especializada e opinião pública,  para apresentação artística em praça pública no dia 21 de Junho de 2019 em comemoração as festividades culturais e tradicionais juninas no Município de JURU - PB. (APRESENTAÇÃO DA ATRAÇÃO ARTÍSTICA JM PUXADO).;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Serviços de apresentações artísticas da banda AS MORENAS na festa do Divino Espírito Santo no Município;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
CONTRATAÇÃO DE SHOW ARTÍSTICO (HENRY FREITAS) PARA AS FESTIVIDADES JUNINAS DO MUNICÍPIO ITAPORANGA-PB.;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação de profissional(ais) do setor artístico: Cantor Paulo Márcio e Grupo Musical, que tem como objetivo, abrilhantar (apresentar-se) a(s) Festividade(s) (de/do) Santos Reis 2019 deste Município, através de apresentação aberta ao grande público, programada(s) (prevista) para o(s) evento(s) do dia 05 de janeiro de 2019.;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
CONTRATAÇÃO DE SHOW ARTISTICO DO CANTOR BRUNO MARTINS, PARA APRESENTAÇÃO NAS FESTIVIDADES DE 58 ANOS DE EMANCIPAÇÃO POLÍTICA DE LAGOA-PB.;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
A presente INEXIGIBILIDADE tem por objeto a contratação de profissional do setor artístico ou empresário exclusivo, consagrado pela crítica especializada e opinião pública,  para apresentação artística em praça pública no dia 23 de Junho de 2019 em comemoração as festividades culturais e tradicionais juninas no Município de JURU - PB. ( BOY VAQUEIRO);SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação de show artístico da banda (Os 3 do Nordeste) destinados as Festividades tradicionais do 7º domingo Pé de Serra da Rua José Luna Freire no dia 11 de agosto de 2019;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação do Cantor KEVIN NDJANA representado por VAI ROLAR PROMOCOES ARTISTICA E EVENTOS LTDA - CNPJ - Nº 30.670.635/0001-67, que fará uma apresentação no dia 31 de Dezembro de 2019, <U+0093>Reveillon<U+0094>, às 00h00, no Largo de Tambaú, conforme memorando nº 349/2019<U+0096>DM de 22 de novembro de 2019.;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
CONTRATAÇÃO DE SHOW ARTÍSTICO DA BANDA SOLANGE ALMEIDA A OCORRER NO DIA 02 DE FEVEREIRO DE 2020, EM COMEMORAÇÃO AS FESTIVIDADES DO PADROEIRO SÃO FÉLIX DE CANTALICE NO MUNICIPIO DE SALGADO DE SÃO FÉLIX.;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
CONTRATAÇÃO DE SHOW ARTÍSTICO COM OS 3 DO NORDESTE E DURAÇÃO DE 2:00 HORAS, QUE ACONTECERÁ NO DIA 23/06/2019, POR OCASIÃO DOS FESTEJOS JUNINOS DO MUNICÍPIO DE BANANEIRAS-PB.;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
CONTRATAÇÃO DE SHOW ARTÍSTICO DA BANDA LIMÃO COM MEL A OCORRER NO DIA 01 DE FEVEREIRO DE 2020, EM COMEMORAÇÃO AS FESTIVIDADES DO PADROEIRO SÃO FÉLIX DE CANTALICE NO MUNICIPIO DE SALGADO DE SÃO FÉLIX;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação de empresa para apresentação artística da Banda Barões da Pisadinha, dentro das Festividades da Festa da Laranja, no dia 10 de Novembro de 2019, Promovida pela Prefeitura Municipal de Matinhas-PB;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação de empresa para apresentação artistica da Banda VIVI LIMA dentro das festividades da Festa da Laranja no dia 08 de Novembro de 2019, promovida pela Prefeitura Municipal de Matinhas/PB;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação de empresa idônea detentora de exclusividade para apresentação artística de Jonny Sousa e forró pisada moral para apresentação nas Tradicionais Festividades do São João 2019, do Município de Conceição <U+0096> PB;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação de Profissionais do setor artístico para as festividades de Emancipação Politica na Praça da juventude com a seguinte atração: Samya Maia, no dia 11/05/2019 neste Município;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação de profissional(ais) do setor artístico: Caninana e Grupo Musical, que tem como objetivo, abrilhantar (apresentar-se) a(s) Festividade(s) (de/do) Santos Reis 2019 deste Município, através de apresentação aberta ao grande público, programada(s) (prevista) para o(s) evento(s) do dia 04 de janeiro de 2019.;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
CONTRATAÇÃO DE  PROFISSIONAL ARTÍSTICO PARA APRESENTAÇÃO NO DIA 28 DE SETEMBRO DE 2019 EM CAJAZEIRAS-PB.;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
